id,categories,title,authors,published,abs
2605.21389v1,Battery-Simulation,Huge ultrafast spin Seebeck effect mediated by laser-excited superdiffusive magnon currents,Luca Mikadze; Peter M. Oppeneer; Markus Weißenhofer,2026-05-20T16:44:22Z,https://arxiv.org/abs/2605.21389v1
2605.21368v1,Battery-Simulation,Pulse-Driven Reconfiguration of Fractional Polar Topology in Zr-Substituted Barium Titanate,Florian Mayer,2026-05-20T16:34:44Z,https://arxiv.org/abs/2605.21368v1
2605.21302v1,Battery-Simulation,Ferroelectric KNbO3 nanoplatelets for thermally driven pyrocatalytic hydrogen evolution and dye degradation,Salma Touili; Bouchra Asbani; Youness Hadouch; Mbarek Amjoud; Daoud Mezzane; Nejc Suban; Hana Ursic; Nitul S. Rajput; Zdravko Kutnjak; Brigita Rozic; Mustapha Jouiad; Mimoun El Marssi,2026-05-20T15:31:27Z,https://arxiv.org/abs/2605.21302v1
2605.21285v1,Battery-Simulation,Role of Bi3+ ion substitution on the piezocatalytic degradation performance of lead-free BaTi0.89Sn0.11O3 at low vibrational energy,Salma Touili; Sara Ghazi; Mbarek Amjoud; Daoud Mezzane Hana Ursic; Zdravko Kutnjak; Bouchra Asbani; Mustapha Jouiad; And Mimoun El Marssi,2026-05-20T15:17:56Z,https://arxiv.org/abs/2605.21285v1
2605.21022v1,Battery-Simulation,Efficient purely organic phosphorescent emitters for programmable luminescent tags: from building blocks to donor-acceptor-donor structures,Uliana Tsiko; Sebastian Kaiser; Jannis Fidelius; Tim Achenbach; Jan J. Weigand; Sebastian Reineke; Karl Sebastian Schellhammer,2026-05-20T10:54:42Z,https://arxiv.org/abs/2605.21022v1
2605.21004v1,Battery-Simulation,Attached Split Ring Resonator Cavity for Magnon Photon Coupling,Aram Akoi; Liubov Ivzhenko; Maciej Krawczyk,2026-05-20T10:42:16Z,https://arxiv.org/abs/2605.21004v1
2605.20918v1,Battery-Simulation,High-performance linear-scaling electronic structure method via chromatic superposition states,Zhikang Jiang; Zhizhi Xiao; Mingfa Tang; Weiyu Li; Zhaoru Sun; Ke Xia; Youqi Ke,2026-05-20T09:04:05Z,https://arxiv.org/abs/2605.20918v1
2605.20900v1,Battery-Simulation,Topological phononics,Zeguo Chen; Tiantian Zhang; Xulong Wang; Jiangxu Li; Zhi-Kang Lin; Feng Gao; Li-Wei Wang; Yizhou Liu; Qi Wang; Xiujuan Zhang; Guancong Ma; Xingqiu Chen; Minghui Lu; Yanfeng Chen; Jian-Hua Jiang,2026-05-20T08:42:31Z,https://arxiv.org/abs/2605.20900v1
2605.20890v1,Battery-Simulation,Transferable 3D Convolutional Neural Networks for Elastic Constants Prediction in Nanoporous Metals,Sergei Zorkaltsev; Rafał Topolnicki; Tal-El Carmon; Santhosh Mathesan; Paweł Dłotko; Dan Mordehai; Maciej Harańczyk,2026-05-20T08:30:23Z,https://arxiv.org/abs/2605.20890v1
2605.20785v1,Battery-Simulation,Anisotropic Crystallization Kinetics and Interfacial Dynamics of Phase-Change Material Sb$_2$S$_3$ from Machine Learning Force Field Simulations,Souvik Chakraborty; Wen-Qing Li; Yun Liu,2026-05-20T06:29:29Z,https://arxiv.org/abs/2605.20785v1
